"ITERATION","YEN","YEN_VAL","YEN_PRICE","USD","USD_VAL","USD_PRICE","YUAN","YUAN_VAL","YUAN_PRICE","EUR","EUR_VAL","MEAN","MEAN_THRESHOLD",
"1568","657932,1","1,1497539","5267,2773","1459445,8","0,68518573","965466,25","529981,56","1,2356969","88981,72","1313254,6","1","593242,5","296621,25",
"1569","657932,1","1,5198991","6962,994","1459445,8","0,68518573","965466,25","529981,56","1,8868434","135870,36","1313254,6","1","605388,56","302694,28",
"1570","657932,1","1,5198991","6962,994","1459445,8","0,68518573","965466,25","529981,56","1,8868434","135870,36","1313254,6","1","605388,56","302694,28",
"1571","657932,1","1,5198991","6962,994","1459445,8","0,68518573","965466,25","529981,56","1,8868434","135870,36","1313254,6","1","605388,56","302694,28",
"1572","657932,1","1,1497539","5267,2773","1459445,8","0,68518573","965466,25","529981,56","1,2356969","88981,72","1320211,9","1","594981,75","297490,88",
"1573","657932,1","1,1497539","5267,2773","1459445,8","0,68518573","965466,25","529981,56","1,2356969","88981,72","1320211,9","1","594981,75","297490,88",
"1574","657932,1","1,1497539","5267,2773","1545519","0,68518573","1022406,3","529981,56","1,2356969","88981,72","1269258","1","596478,3","298239,16",
"1575","657932,1","1,1497539","5267,2773","1545519","0,64702624","965466,25","529981,56","1,2356969","88981,72","1269258","1","582243,3","291121,66",
"1576","657932,1","1,519899","6962,9937","1545519","0,64702624","965466,25","529981,56","1,8868434","135870,36","1269258","1","594389,4","297194,7",
"1577","657932,1","1,1497539","5267,2773","1545519","0,64702624","965466,25","598001,94","1,2356969","100402,06","1252994,6","1","581032,5","290516,25",
"1578","657932,1","1,1497539","5267,2773","1545519","0,64702624","965466,25","598001,94","1,1869471","96441,08","1252994,6","1","580042,3","290021,16",
"1579","657932,1","1,1497539","5267,2773","1541517","0,64702624","962966,25","598001,94","1,1869471","96441,08","1255739","1","580103,4","290051,7",
"1580","657932,1","1,1497539","5267,2773","1541517","0,648706","965466,25","598001,94","1,1869471","96441,08","1255739","1","580728,4","290364,2",
"1581","657932,1","1,1497539","5267,2773","1541517","0,648706","965466,25","598001,94","1,1869471","96441,08","1259593,9","1","581692,1","290846,06",
"1582","657932,1","1,1497539","5267,2773","1541517","0,648706","965466,25","598001,94","1,1869471","96441,08","1259593,9","1","581692,1","290846,06",
"1583","657932,1","1,519899","6962,9937","1541517","0,648706","965466,25","598001,94","1,6722224","135870,36","1259593,9","1","591973,4","295986,7",
"1584","657932,1","1,1497539","5267,2773","1547293,5","0,648706","969084,1","598001,94","1,1869471","96441,08","1256359,3","1","581787,94","290893,97",
"1585","657932,1","1,1497539","5267,2773","1547293,5","0,6462842","965466,25","598001,94","1,1869471","96441,08","1256359,3","1","580883,5","290441,75",
"1586","657932,1","1,5198988","6962,9927","1547293,5","0,6462842","965466,25","598001,94","1,6722224","135870,36","1256359,3","1","591164,75","295582,38",
"1587","657932,1","1,1497539","5267,2773","1547293,5","0,6462842","965466,25","617456,06","1,1869471","99578,484","1252216,9","1","580632,25","290316,13",
"1588","657932,1","1,1497539","5267,2773","1547293,5","0,6462842","965466,25","617456,06","1,1743481","98521,5","1252216,9","1","580368","290184",
"1589","657932,1","1,5198988","6962,9927","1547293,5","0,6462842","965466,25","617456,06","1,6195359","135870,36","1252216,9","1","590129,1","295064,56",
"1590","657932,1","1,5198988","6962,9927","1547293,5","0,6462842","965466,25","617456,06","1,6195359","135870,36","1252216,9","1","590129,1","295064,56",
"1591","657932,1","1,5198988","6962,9927","1547293,5","0,6462842","965466,25","617456,06","1,6195359","135870,36","1252216,9","1","590129,1","295064,56",
"1592","657932,1","1,1497539","5267,2773","1547293,5","0,6462842","965466,25","660659,3","1,1743481","105415,016","1243000,9","1","579787,4","289893,7",
"1593","657932,1","1,1497538","5267,2764","1547293,5","0,6462842","965466,25","660659,3","1,1481705","103065,19","1243000,9","1","579199,9","289599,94",
"1594","657932,1","1,1497538","5267,2764","1625956,3","0,6462842","1014549,56","660659,3","1,1481705","103065,19","1198076,5","1","580239,6","290119,8",
"1595","657932,1","1,1497538","5267,2764","1625956,3","0,6150174","965466,3","660659,3","1,1481705","103065,19","1198076,5","1","567968,8","283984,4",
"1596","657932,1","1,5198987","6962,9917","1625956,3","0,6150174","965466,3","660659,3","1,5136278","135870,36","1198076,5","1","576594","288297",
"1597","657932,1","1,5198987","6962,9917","1625956,3","0,6150174","965466,3","660659,3","1,5136278","135870,36","1198076,5","1","576594","288297",
"1598","657932,1","1,5198987","6962,9917","1625956,3","0,6150174","965466,3","660659,3","1,5136278","135870,36","1198076,5","1","576594","288297",
"1599","657932,1","1,1497538","5267,2764","1625956,3","0,6150174","965466,3","660259","1,1481705","103002,74","1198164,1","1","567975,1","283987,56",
"1600","657932,1","1,1497538","5267,2764","1625956,3","0,6150174","965466,3","660259","1,1484025","103023,555","1198164,1","1","567980,3","283990,16",
"1601","657932,1","1,1497538","5267,2764","1625956,3","0,6150174","965466,3","566188,06","1,1484025","88345,19","1214400,3","1","568369,75","284184,88",
"1602","657932,1","1,1497538","5267,2764","1625956,3","0,6150174","965466,3","566188,06","1,2087746","92989,55","1214400,3","1","569530,9","284765,44",
"1603","657932,1","1,5198984","6962,991","1625956,3","0,6150174","965466,3","566188,06","1,766184","135870,36","1214400,3","1","580675","290337,5",
"1604","657932,1","1,5198984","6962,991","1625956,3","0,6150174","965466,3","566188,06","1,766184","135870,36","1214400,3","1","580675","290337,5",
"1605","657932,1","1,5198984","6962,991","1625956,3","0,6150174","965466,3","566188,06","1,766184","135870,36","1214400,3","1","580675","290337,5",
"1606","657932,1","1,5198984","6962,991","1625956,3","0,6150174","965466,3","566188,06","1,766184","135870,36","1214400,3","1","580675","290337,5",
"1607","657932,1","1,5198984","6962,991","1625956,3","0,6150174","965466,3","566188,06","1,766184","135870,36","1214400,3","1","580675","290337,5",
"1608","657932,1","1,1497538","5267,2764","1625956,3","0,6150174","965466,3","566188,06","1,2087746","92989,55","1216175,3","1","569974,6","284987,3",
"1609","657932,1","1,1497537","5267,276","1625956,3","0,6150173","965466,06","566188,06","1,2087746","92989,55","1216175,3","1","569974,5","284987,25",
"1610","657932,1","1,5198982","6962,9897","1625956,3","0,6150173","965466,06","566188,06","1,766184","135870,36","1216175,3","1","581118,6","290559,3",
"1611","657932,1","1,1497537","5267,276","1625956,3","0,6150173","965466,06","643857","1,2087746","105745,72","1199097,9","1","568894,25","284447,13",
"1612","657932,1","1,1497537","5267,276","1625956,3","0,6150173","965466,06","643857","1,1580725","101310,22","1199097,9","1","567785,4","283892,7",
"1613","657932,1","1,5198982","6962,9897","1625956,3","0,6150173","965466,06","643857","1,5531279","135870,36","1199097,9","1","576849,3","288424,66",
"1614","657932,1","1,1497537","5267,276","1625956,3","0,6150173","965466,06","643857","1,1580725","101310,22","1201400,5","1","568361","284180,5",
"1615","657932,1","1,1497537","5267,276","1625956,3","0,6150173","965466,06","643857","1,1580725","101310,22","1201400,5","1","568361","284180,5",
"1616","711759,44","1,1497537","5698,207","1625956,3","0,6150173","965466,06","643857","1,1580725","101310,22","1200993","1","568366,9","284183,44",
"1617","711759,44","1,1200072","5550,7827","1625956,3","0,6150173","965466,06","643857","1,1580725","101310,22","1200993","1","568330","284165",
"1618","711759,44","1,4049549","6962,9907","1625956,3","0,6150173","965466,06","643857","1,5531279","135870,36","1200993","1","577323,1","288661,56",
"1619","684125,56","1,1200072","5335,275","1625956,3","0,6150173","965466,06","643857","1,1580725","101310,22","1201285,3","1","568349,2","284174,6",
"1620","684125,56","1,1348886","5406,164","1625956,3","0,61501724","965466","643857","1,1580725","101310,22","1201285,3","1","568366,9","284183,44",
"1621","733916,2","1,1348886","5799,6245","1625956,3","0,61501724","965466","643857","1,1580725","101310,22","1200922,8","1","568374,6","284187,3",
"1622","733916,2","1,1086209","5665,3887","1625956,3","0,61501724","965466","643857","1,1580725","101310,22","1200922,8","1","568341,1","284170,56",
"1623","733916,2","1,3625396","6962,99","1625956,3","0,61501724","965466","643857","1,5531279","135870,36","1200922,8","1","577305,5","288652,75",
"1624","733916,2","1,1086209","5665,3887","1615696,4","0,61501724","959373,9","643857","1,1580725","101310,22","1207193,1","1","568385,6","284192,8",
"1625","733916,2","1,1086209","5665,3887","1615696,4","0,61892265","965465,94","643857","1,1580725","101310,22","1207193,1","1","569908,6","284954,3",
"1626","733916,2","1,3625396","6962,99","1615696,4","0,61892265","965465,94","643857","1,5531276","135870,34","1207193,1","1","578873,1","289436,56",
"1627","733916,2","1,3625396","6962,99","1615696,4","0,61892265","965465,94","643857","1,5531276","135870,34","1207193,1","1","578873,1","289436,56",
"1628","733916,2","1,3625396","6962,99","1615696,4","0,61892265","965465,94","643857","1,5531276","135870,34","1207193,1","1","578873,1","289436,56",
"1629","733916,2","1,1086209","5665,3887","1714581,6","0,61892265","1024555,25","643857","1,1580725","101310,22","1150070,8","1","570400,4","285200,2",
"1630","733916,2","1,1086209","5665,3887","1714581,6","0,58322746","965465,94","643857","1,1580725","101310,22","1150070,8","1","555628,06","277814,03",
"1631","635124,7","1,1086209","4902,778","1714581,6","0,58322746","965465,94","643857","1,1580725","101310,22","1150897,9","1","555644,2","277822,1",
"1632","635124,7","1,1633549","5144,834","1714581,6","0,58322746","965465,94","643857","1,1580725","101310,22","1150897,9","1","555704,75","277852,38",
"1633","635124,7","1,574478","6962,99","1714581,6","0,58322746","965465,94","643857","1,5531276","135870,34","1150897,9","1","564799,25","282399,63",
"1634","635124,7","1,574478","6962,99","1714581,6","0,58322746","965465,94","643857","1,5531276","135870,34","1150897,9","1","564799,25","282399,63",
"1635","635124,7","1,1633549","5144,834","1714581,6","0,58322746","965465,94","712554,56","1,1580725","112119,7","1136797,5","1","554882","277441",
"1636","635124,7","1,1633549","5144,834","1714581,6","0,58322746","965465,94","712554,56","1,1195912","108394,11","1136797,5","1","553950,6","276975,3",
"1637","592760,25","1,1633549","4801,6606","1714581,6","0,58322746","965465,94","712554,56","1,1195912","108394,11","1137168,9","1","553957,6","276978,8",
"1638","592760,25","1,1904346","4913,43","1714581,6","0,58322746","965465,94","712554,56","1,1195912","108394,11","1137168,9","1","553985,6","276992,8",
"1639","592760,25","1,6870056","6962,99","1714581,6","0,58322746","965465,94","712554,56","1,4033903","135870,34","1137168,9","1","561367","280683,5",
"1640","592760,25","1,6870056","6962,99","1714581,6","0,58322746","965465,94","712554,56","1,4033903","135870,34","1137168,9","1","561367","280683,5",
"1641","592760,25","1,1904346","4913,43","1747881","0,58322746","984216,56","712554,56","1,1195912","108394,11","1119538,3","1","554265,6","277132,8",
"1642","592760,25","1,1904346","4913,43","1747881","0,57211626","965466","712554,56","1,1195912","108394,11","1119538,3","1","549577,94","274788,97",
"1643","592760,25","1,1904346","4913,43","1789177,8","0,57211626","988276,9","712554,56","1,1195912","108394,11","1097195,5","1","549695","274847,5",
"1644","592760,25","1,1904346","4913,43","1789177,8","0,558911","965466,06","712554,56","1,1195912","108394,11","1097195,5","1","543992,25","271996,13",
"1645","650104,25","1,1904346","5388,7583","1789177,8","0,558911","965466,06","712554,56","1,1195912","108394,11","1096773,8","1","544005,6","272002,8",
"1646","650104,25","1,15435","5225,414","1789177,8","0,558911","965466,06","712554,56","1,1195912","108394,11","1096773,8","1","543964,9","271982,44",
"1647","715202,25","1,15435","5748,659","1789177,8","0,558911","965466,06","712554,56","1,1195912","108394,11","1096277,1","1","543971,5","271985,75",
"1648","715202,25","1,1182071","5568,668","1789177,8","0,558911","965466,06","712554,56","1,1195911","108394,1","1096277,1","1","543926,5","271963,25",
"1649","715202,25","1,3981917","6962,9897","1789177,8","0,558911","965466,06","712554,56","1,40339","135870,33","1096277,1","1","551144,1","275572,06",
"1650","715202,25","1,1182071","5568,668","1789177,8","0,558911","965466,06","812450,4","1,1195911","123590,3","1077990,3","1","543153,8","271576,9",
"1651","715202,25","1,1182071","5568,668","1789177,8","0,558911","965466,06","812450,4","1,0716835","118301,836","1077990,3","1","541831,75","270915,88",
"1652","804876,06","1,1182071","6266,881","1789177,8","0,558911","965466,06","812450,4","1,0716835","118301,836","1077331,9","1","541841,6","270920,8",
"1653","804876,06","1,075034","6024,9214","1789177,8","0,558911","965466,06","812450,4","1,0716835","118301,836","1077331,9","1","541781,2","270890,6",
"1654","804876,06","1,075034","6024,9214","1789177,8","0,558911","965466,06","812450,4","1,0716835","118301,836","1077468,6","1","541815,4","270907,7",
"1655","804876,06","1,075034","6024,9214","1789177,8","0,558911","965466,06","812450,4","1,0716835","118301,836","1077468,6","1","541815,4","270907,7",
"1656","804876,06","1,2424147","6962,99","1789177,8","0,558911","965466,06","812450,4","1,2308346","135870,33","1077468,6","1","546442","273221",
"1657","804876,06","1,075034","6024,9214","1732626,9","0,558911","934950,4","812450,4","1,0716835","118301,836","1111055,4","1","542583,1","271291,56",
"1658","804876,06","1,075034","6024,9214","1732626,9","0,5771532","965466","812450,4","1,0716835","118301,836","1111055,4","1","550212","275106",
"1659","804876,06","1,075034","6024,9214","1732626,9","0,5771532","965466","812450,4","1,0716835","118301,836","1113218,1","1","550752,75","275376,38",
"1660","804876,06","1,075034","6024,9214","1732626,9","0,5771532","965466","812450,4","1,0716835","118301,836","1113218,1","1","550752,75","275376,38",
"1661","804876,06","1,2424147","6962,99","1732626,9","0,5771532","965466","812450,4","1,2308346","135870,33","1113218,1","1","555379,4","277689,7",
"1662","804876,06","1,2424147","6962,99","1732626,9","0,5771532","965466","812450,4","1,2308346","135870,33","1113218,1","1","555379,4","277689,7",
"1663","804876,06","1,2424147","6962,99","1732626,9","0,5771532","965466","812450,4","1,2308346","135870,33","1113218,1","1","555379,4","277689,7",
"1664","804876,06","1,2424147","6962,99","1732626,9","0,5771532","965466","812450,4","1,2308346","135870,33","1113218,1","1","555379,4","277689,7",
"1665","804876,06","1,2424147","6962,99","1732626,9","0,5771532","965466","812450,4","1,2308346","135870,33","1113218,1","1","555379,4","277689,7",
"1666","804876,06","1,2424147","6962,99","1732626,9","0,5771532","965466","812450,4","1,2308346","135870,33","1113218,1","1","555379,4","277689,7",
"1667","804876,06","1,075034","6024,9214","1732626,9","0,5771532","965466","812450,4","1,0716835","118301,836","1113473,8","1","550816,6","275408,3",
"1668","804876,06","1,0750339","6024,921","1732626,9","0,5771531","965465,8","812450,4","1,0716835","118301,836","1113473,8","1","550816,6","275408,3",
"1669","804876,06","1,2424146","6962,9893","1732626,9","0,5771531","965465,8","812450,4","1,2308344","135870,3","1113473,8","1","555443,25","277721,63",
"1670","804876,06","1,0750339","6024,921","1819553,6","0,5771531","1013903,75","812450,4","1,0716835","118301,836","1066283","1","551128,4","275564,2",
